Utility name,City,People served,Zip
City of Mesa,"Mesa, AZ","Population served:466,000",85225
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85226
City of Tempe,"Tempe, AZ","Population served:165,000",85226
City of Chandler,"Chandler, AZ","Population served:247,328",85233
City of Mesa,"Mesa, AZ","Population served:466,000",85233
City of Mesa,"Mesa, AZ","Population served:466,000",85234
Arizona Dairy Company Llp,"Mesa, AZ",Population served:100,85234
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85236
City of Mesa,"Mesa, AZ","Population served:466,000",85236
Town of Gilbert,"Gilbert, AZ","Population served:247,600",85236
City of Chandler,"Chandler, AZ","Population served:247,328",85236
City of Glendale,"Phoenix, AZ","Population served:234,766",85236
City of Scottsdale,"Scottsdale, AZ","Population served:230,000",85236
City of Tempe,"Tempe, AZ","Population served:165,000",85236
City of Peoria,"Peoria, AZ","Population served:135,975",85236
City of Avondale,"Avondale, AZ","Population served:83,001",85236
Epcor Water - Agua Fria,"Youngtown, AZ","Population served:80,959",85236
Pima Utilities,"Sun Lakes, AZ","Population served:20,000",85248
Gilbert Rigg Well Co-op,"Chandler, AZ",Population served:95,85249
Town of Gilbert,"Gilbert, AZ","Population served:247,600",85249
Pima Utilities,"Sun Lakes, AZ","Population served:20,000",85249
Peekaboo Water Co-op,"Gilbert, AZ",Population served:100,85249
Epcor Water - Paradise Valley/Scottsdale,"Youngtown, AZ","Population served:12,000",85250
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85251
Epcor Water - Paradise Valley/Scottsdale,"Youngtown, AZ","Population served:12,000",85251
Epcor Water - Paradise Valley/Scottsdale,"Youngtown, AZ","Population served:12,000",85253
Berneil Water Company,"Tempe, AZ","Population served:1,315",85253
City of Scottsdale,"Scottsdale, AZ","Population served:230,000",85253
City of Scottsdale,"Scottsdale, AZ","Population served:230,000",85254
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85255
Epcor Water - Chaparral City,"Youngtown, AZ","Population served:26,026",85255
Rio Verde Utilities,"Cave Creek, AZ","Population served:3,184",85255
City of Scottsdale,"Scottsdale, AZ","Population served:230,000",85256
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85257
City of Tempe,"Tempe, AZ","Population served:165,000",85257
Epcor Water - Paradise Valley/Scottsdale,"Youngtown, AZ","Population served:12,000",85258
Berneil Water Company,"Tempe, AZ","Population served:1,315",85258
Epcor Water - Chaparral City,"Youngtown, AZ","Population served:26,026",85259
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85260
Water Utility of Northern Scottsdale,"Phoenix, AZ",Population served:71,85262
Carefree Water Company,"Carefree, AZ","Population served:3,420",85262
Rio Verde Utilities,"Cave Creek, AZ","Population served:3,184",85262
Tonto Hills Domestic Water Improvement District,"Cave Creek, AZ",Population served:225,85262
Epcor Water - Chaparral City,"Youngtown, AZ","Population served:26,026",85264
Carefree Water Company,"Carefree, AZ","Population served:3,420",85266
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85266
Cave Creek Water Company,"Cave Creek, AZ","Population served:6,815",85266
City of Scottsdale,"Scottsdale, AZ","Population served:230,000",85268
City of Scottsdale,"Scottsdale, AZ","Population served:230,000",85281
City of Mesa,"Mesa, AZ","Population served:466,000",85281
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85281
City of Mesa,"Mesa, AZ","Population served:466,000",85282
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85282
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85283
City of Mesa,"Mesa, AZ","Population served:466,000",85283
City of Chandler,"Chandler, AZ","Population served:247,328",85284
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85284
Alma Ranchettes,"Chandler, AZ",Population served:100,85286
The Oaks Mobile Home Park,"Chandler, AZ",Population served:180,85286
Germann Water Users Association,"Chandler, AZ",Population served:35,85286
Town of Gilbert,"Gilbert, AZ","Population served:247,600",85286
City of Chandler,"Chandler, AZ","Population served:247,328",85295
City of Mesa,"Mesa, AZ","Population served:466,000",85295
Sontel Trust Water Co-op,"Higley, AZ",Population served:80,85296
City of Mesa,"Mesa, AZ","Population served:466,000",85296
Town of Queen Creek,"Queen Creek, AZ","Population served:81,919",85297
City of Chandler,"Chandler, AZ","Population served:247,328",85297
Town of Queen Creek,"Queen Creek, AZ","Population served:81,919",85298
Peekaboo Water Co-op,"Gilbert, AZ",Population served:100,85298
Greenfield Ranchettes,"Gilbert, AZ",Population served:53,85298
City of Chandler,"Chandler, AZ","Population served:247,328",85298
Chandler Heights Citrus Irrigation District,"Queen Creek, AZ","Population served:2,520",85298
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85301
City of Peoria,"Peoria, AZ","Population served:135,975",85301
City of Peoria,"Peoria, AZ","Population served:135,975",85302
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85302
City of Peoria,"Peoria, AZ","Population served:135,975",85303
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85303
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85304
City of Peoria,"Peoria, AZ","Population served:135,975",85304
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85305
City of Peoria,"Peoria, AZ","Population served:135,975",85305
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85306
City of Peoria,"Peoria, AZ","Population served:135,975",85306
City of Glendale,"Phoenix, AZ","Population served:234,766",85307
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85307
Liberty Water Lpsco,"Avondale, AZ","Population served:50,045",85307
City of Peoria,"Peoria, AZ","Population served:135,975",85307
Hacienda Del Sol Mobile Home Park,"Beverly Hills, CA",Population served:300,85307
City of El Mirage,"El Mirage, AZ","Population served:39,884",85307
Epcor Water - Sun City,"Youngtown, AZ","Population served:38,016",85307
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85308
City of Peoria,"Peoria, AZ","Population served:135,975",85308
Liberty Water Lpsco,"Avondale, AZ","Population served:50,045",85309
Valley Utilities Water Company Glendale,"Litchfield Park, AZ","Population served:3,900",85309
Adaman Mutual Water Company,"Litchfield Park, AZ",Population served:700,85309
City of Glendale,"Phoenix, AZ","Population served:234,766",85310
City of Peoria,"Peoria, AZ","Population served:135,975",85310
Sunrise Water Company,"Peoria, AZ","Population served:4,765",85310
Ajo Improvement Company,"Ajo, AZ","Population served:1,600",85321
Ajo Domestic Water Improvement District,"Ajo, AZ",Population served:405,85321
Why Domestic Water Improvement District,"Ajo, AZ",Population served:400,85321
Water Utility of Greater Tonopah Sunshine,"Phoenix, AZ",Population served:128,85322
Goodyear Water Department,"Goodyear, AZ","Population served:50,001",85323
Liberty Water Lpsco,"Avondale, AZ","Population served:50,045",85323
"Tolleson, City of","Tolleson, AZ","Population served:6,680",85323
Coldwater Canyon 1,"Black Canyon City, AZ",Population served:795,85324
Coldwater Canyon 2,"Black Canyon City, AZ",Population served:204,85324
Coldwater Canyon 3,"Black Canyon City, AZ",Population served:86,85324
Valencia Water Company Town Division,"Buckeye, AZ","Population served:5,068",85326
City of Buckeye Sonora - Sundance,"Buckeye, AZ","Population served:15,783",85326
Clearwater Utility Company Inc.,"Buckeye, AZ","Population served:2,175",85326
"Buckeye, City of","Buckeye, AZ","Population served:4,035",85326
Arizona Water Company - White Tanks,"Phoenix, AZ","Population served:10,186",85326
Aspc Lewis Complex Water System,"Buckeye, AZ","Population served:4,300",85326
Vwc Buckeye Div Bulfer Primrose,"Buckeye, AZ",Population served:88,85326
Epcor Water - Agua Fria,"Youngtown, AZ","Population served:80,959",85326
Hopeville Water System,"Buckeye, AZ",Population served:125,85326
,",",Population served:0,85326
Grandview Water Company,"Buckeye, AZ",Population served:50,85326
Country Home Mobile Home Park,"Glendale, AZ",Population served:300,85326
Triple G Dairy,"Buckeye, AZ",Population served:84,85326
Buckeye Acres Mobile Home Park,"Phoenix, AZ",Population served:71,85326
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85329
City of Mesa,"Mesa, AZ","Population served:466,000",85329
Town of Gilbert,"Gilbert, AZ","Population served:247,600",85329
City of Chandler,"Chandler, AZ","Population served:247,328",85329
City of Glendale,"Phoenix, AZ","Population served:234,766",85329
City of Scottsdale,"Scottsdale, AZ","Population served:230,000",85329
City of Tempe,"Tempe, AZ","Population served:165,000",85329
City of Peoria,"Peoria, AZ","Population served:135,975",85329
City of Avondale,"Avondale, AZ","Population served:83,001",85329
Epcor Water - Agua Fria,"Youngtown, AZ","Population served:80,959",85329
Cave Creek Water Company,"Cave Creek, AZ","Population served:6,815",85331
Tonto Hills Domestic Water Improvement District,"Cave Creek, AZ",Population served:225,85331
City of Scottsdale,"Scottsdale, AZ","Population served:230,000",85331
Carefree Water Company,"Carefree, AZ","Population served:3,420",85331
Escapees At North Ranch,"Livingston, AZ",Population served:500,85332
Wickenburg Ranch Estates,"Phoenix, AZ",Population served:300,85332
Cibola Mutual Water Company,"Chibola, AZ",Population served:162,85334
Epcor Water - Sun City,"Youngtown, AZ","Population served:38,016",85335
City of Surprise - Mountain Vista,"Surprise, AZ","Population served:31,649",85335
Paloma Ranch,"Gila Bend, AZ",Population served:112,85337
,",",Population served:0,85337
Arizona Water Company - White Tanks,"Phoenix, AZ","Population served:10,186",85338
Vwc Buckeye Division Sweetwater 2,"Buckeye, AZ",Population served:90,85338
City of Avondale,"Avondale, AZ","Population served:83,001",85338
Liberty Water Lpsco,"Avondale, AZ","Population served:50,045",85338
Clearwater Utility Company Inc.,"Buckeye, AZ","Population served:2,175",85338
Global Water - Santa Cruz Water Company,"Maricopa, AZ","Population served:17,005",85339
Liberty Water Lpsco,"Avondale, AZ","Population served:50,045",85340
Goodyear Water Department,"Goodyear, AZ","Population served:50,001",85340
Adaman Mutual Water Company,"Litchfield Park, AZ",Population served:700,85340
Arizona Water Company - White Tanks,"Phoenix, AZ","Population served:10,186",85340
Valley Utilities Water Company Glendale,"Litchfield Park, AZ","Population served:3,900",85340
City of Avondale,"Avondale, AZ","Population served:83,001",85340
Tierra Buena Water Company,"Litchfield Park, AZ",Population served:315,85340
U.S. Air Force Luke Air Force Base,"Luke Afb, AZ","Population served:10,708",85340
City of Tucson,"Tucson, AZ","Population served:675,686",85341
Metropolitan DWID,"Tucson, AZ","Population served:44,998",85341
Oro Valley Water Utility,"Oro Valley, AZ","Population served:39,366",85341
Community WC of Green Valley,"Green Valley, AZ","Population served:22,500",85341
Sahuarita Water Company,"Tucson, AZ","Population served:16,200",85341
Flowing Wells Irrigation District,"Tucson, AZ","Population served:16,000",85341
USAF Davis Monthan AFB,"Dmafb, AZ","Population served:16,000",85341
Vail Water Company,"Vail, AZ","Population served:13,000",85341
Green Valley Domestic Water Improvement District,"Green Valley, AZ","Population served:8,424",85341
Tucson Water Corona De Tucson,"Tucson, AZ","Population served:9,187",85341
Morristown Water Company,"Morristown, AZ",Population served:120,85342
Brooke Water LLC - Circle City Water Company,"Bakersfield, CA",Population served:459,85342
"Wickenburg, Town of","Wickenburg, AZ","Population served:6,250",85342
West End Water Company - Wittman,"Peoria, AZ",Population served:730,85342
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85343
City of Mesa,"Mesa, AZ","Population served:466,000",85343
Town of Gilbert,"Gilbert, AZ","Population served:247,600",85343
City of Chandler,"Chandler, AZ","Population served:247,328",85343
City of Glendale,"Phoenix, AZ","Population served:234,766",85343
City of Scottsdale,"Scottsdale, AZ","Population served:230,000",85343
City of Tempe,"Tempe, AZ","Population served:165,000",85343
City of Peoria,"Peoria, AZ","Population served:135,975",85343
City of Avondale,"Avondale, AZ","Population served:83,001",85343
Epcor Water - Agua Fria,"Youngtown, AZ","Population served:80,959",85343
Brooke Water LLC - Lakeside,"Bakersfield, CA","Population served:1,993",85344
Brooke Water LLC - Moovalya Keys,"Bakersfield, CA","Population served:1,393",85344
Brooke Water LLC - Holiday Harbor,"Bakersfield, CA",Population served:569,85344
Brooke Water LLC - Parker Dam,"Bakersfield, CA",Population served:493,85344
Ehrenberg Improvement Association,"Ehrenberg, AZ",Population served:939,85344
Brooke Water LLC - Marina Village,"Bakersfield, CA",Population served:560,85344
Cienega Water Company Inc.,"Parker, AZ",Population served:108,85344
Hillcrest Water Company,"Phoenix, AZ",Population served:150,85344
Brooke Water LLC - Rio Lindo,"Bakersfield, CA",Population served:78,85344
Epcor Water - Sun City,"Youngtown, AZ","Population served:38,016",85345
City of Glendale,"Phoenix, AZ","Population served:234,766",85345
Q Mountain Water Company,"Yuma, AZ","Population served:1,125",85346
Ehrenberg Improvement Association,"Ehrenberg, AZ",Population served:939,85346
Q Mountain Vista Mobile Home Park,"Quartzsite, AZ",Population served:440,85346
Mohawk Valley School District,"Roll, AZ",Population served:220,85347
Salome Water Company,"Salome, AZ",Population served:350,85348
City of Somerton,"Somerton, AZ","Population served:15,818",85350
Aspc Yuma,"Yuma, AZ","Population served:4,197",85350
City of San Luis,"San Luis, AZ","Population served:27,800",85350
U.S. Marine Corps Yuma Main System,"Yuma, AZ","Population served:6,324",85350
Valley Vista Water Company,"Somerton, AZ",Population served:300,85350
City of Peoria,"Peoria, AZ","Population served:135,975",85351
City of Surprise - Mountain Vista,"Surprise, AZ","Population served:31,649",85351
Tacna Water Management Company,"Yuma, AZ",Population served:200,85352
Mohawk Utility Company,"Wellton, AZ",Population served:267,85352
City of Phoenix,"Phoenix, AZ","Population served:1,579,000",85353
City of Avondale,"Avondale, AZ","Population served:83,001",85353
Water Utility of Greater Tonopah Garden,"Phoenix, AZ",Population served:17,85354
Belmont Mountain Dairy,"Tonopah, AZ",Population served:72,85354
Wugt - West Phoenix Estates 6 Domestic Water Improvement District,"Phoenix, AZ",Population served:25,85354
Roseview Water Company,"Phoenix, AZ",Population served:16,85354
Valley View Water Company,"Buckeye, AZ",Population served:60,85354
Wugt B D Buckeye Ranch Domestic Water Improvement District,"Phoenix, AZ",Population served:81,85354
Water Utility of Greater Tonopah Sunshine,"Phoenix, AZ",Population served:128,85354
Dixie Water Company,"Phoenix, AZ",Population served:36,85354
City of Surprise - Mountain Vista,"Surprise, AZ","Population served:31,649",85355
Vwc Buckeye Div - Sonoran Ridge,"Buckeye, AZ",Population served:58,85355
Olive Avenue Homeowners Association,"Litchfield Park, AZ",Population served:25,85355
U.S. Air Force Luke Air Force Base,"Luke Afb, AZ","Population served:10,708",85355
Adaman Mutual Water Company,"Litchfield Park, AZ",Population served:700,85355
Antelope Water Company,"Wellton, AZ",Population served:163,85356
Mohawk Utility Company,"Wellton, AZ",Population served:267,85356
Citrus Park Water Company,"Yuma, AZ",Population served:30,85356
City of Lake Havasu,"Lake Havasu City, AZ","Population served:54,610",85360
Kingman Municipal Water,"Kingman, AZ","Population served:45,000",85360
Epcor Water - Mohave,"Youngtown, AZ","Population served:36,330",85360
Bermuda Water Company Inc,"Fort Mohave, AZ","Population served:18,000",85360
Valley Pioneers Water Company Inc.,"Golden Valley, AZ","Population served:5,128",85360
West End Water Company - Wittman,"Peoria, AZ",Population served:730,85361
Chaparral Water Company,"Tucson, AZ",Population served:813,85361
Patton Place Estates,"Phoenix, AZ",Population served:419,85361
Peak View Ranch,"Apache Junction, AZ",Population served:232,85361
Mobile Gardens Domestic Water Improvement District,"Wittman, AZ",Population served:320,85361
West End Water Company - Wheat,"Peoria, AZ",Population served:53,85361
Beardsley Water Company 1,"Phoenix, AZ","Population served:1,471",85361
Rancho Wells Inc.,"Surprise, AZ",Population served:51,85361
City of Peoria,"Peoria, AZ","Population served:135,975",85363
River Rv Ranch,"Las Vegas, NV",Population served:71,85364
Mountain View Mobile Village,"Yuma, AZ",Population served:75,85364
U.S. Marine Corps Yuma Main System,"Yuma, AZ","Population served:6,324",85365
Fishers Landing Resort,"Yuma, AZ",Population served:402,85365
Far West Water & Sewer Inc,"Yuma, AZ","Population served:32,425",85365
U.S. Army Ypg Main Administrative Area,"Yuma, AZ","Population served:1,500",85365
Rancheros Bonitos Water Company,"Yuma, AZ",Population served:144,85365
Shepard Water Company,"Yuma, AZ",Population served:420,85365
Jones Co-op Water Association,"Yuma, AZ",Population served:35,85365
G & L Mobile Park,"Yuma, AZ",Population served:90,85365
Tierra Mesa Estates Water Company,"Yuma, AZ",Population served:680,85365
Yuma Lakes Resort,"Parker, AZ",Population served:732,85365
El Prado Water Company,"Yuma, AZ",Population served:350,85365
Sierra Pacific Mobile Manor,"Yuma, AZ",Population served:816,85365
Green Acres Water Company,"Yuma, AZ",Population served:91,85365
Sun Leisure Estates Utilities Company,"Yuma, AZ",Population served:143,85365
Laguna Mobile Home and Rv Park,"Rancho Cucamonga, CA",Population served:450,85365
Sunset Mobile Home Park,"Yuma, AZ",Population served:43,85365
Yuma West Mobile Home Park,"Yuma, AZ",Population served:30,85365
City of Yuma,"Yuma, AZ","Population served:103,264",85367
Bouse Dwid,Bouse,Population served: 142,85371
Cibola Mutual Water Company,Chibola,Population served: 162,85371
Cienega Water Company Inc.,Parker,Population served: 108,85371
Desert Sky Dwid,Kingman,Population served: 90,85371
Ehrenberg Improvement Association,Ehrenberg,Population served: 939,85371
Harrisburg Utility Company,Salome,"Population served: 1,556",85371
Hillcrest Water Company,Phoenix,Population served: 150,85371
"Parker, Town of",Parker,"Population served: 3,087",85371
Q Mountain Vista Mobile Home Park,Quartzsite,Population served: 440,85371
Q Mountain Water Company,Yuma,"Population served: 1,125",85371
"Quartzsite, Town of",Quartzsite,"Population served: 2,761",85371
Salome Water Company,Salome,Population served: 350,85371
Wenden Domestic Water Improvement District,Wenden,Population served: 600,85371
