Utility name,City,People served,Zip
Chickasaw Hills Subdivision,Batesville,Population served: 173,38620
Concord-macedonia W/a,Batesville,Population served: 323,38620
Enid Shores Dev Water Company,Batesville,Population served: 300,38620
Enon-locke-curtis Water Association,Marks,"Population served: 1,447",38620
Eureka Water Association,Courtland,"Population served: 1,172",38620
Hebron Water Association,Sardis,"Population served: 1,111",38620
Hide-a-way Hills Water Company,Batesville,Population served: 119,38620
Independence Water Association,Batesville,"Population served: 1,959",38620
Liberty Hill Water Association,Pope,Population served: 726,38620
Love Joy Water Association,Batesville,Population served: 736,38620
Mount Olivet Water Association,Batesville,"Population served: 1,048",38620
North Panola Water District,Como,"Population served: 1,260",38620
Panola-union W/a,Sardis,Population served: 725,38620
Pleasant Grove Water Association,Sardis,Population served: 747,38620
Plum Point Community Water Association,Pope,Population served: 135,38620
Pope-courtland W/a-north,Courtland,"Population served: 1,597",38620
Pope-courtland Water Association,Courtland,Population served: 871,38620
Town of Como,Como,"Population served: 1,279",38620
Town of Crenshaw,Crenshaw,Population served: 885,38620
Tunica County Utility Dst-riverbend,"Horn Lake, MS","Population served:6,666",38621
Town of Tunica,"Tunica, MS","Population served:4,422",38621
Big Field Water Association,Marks,Population served: 599,38622
Birdie Water Association,Marks,Population served: 148,38622
Darling Water Association,Darling,Population served: 240,38622
Norfleet Utilities Inc.,Marks,Population served: 71,38622
South Lake Water Association,Sledge,Population served: 560,38622
South Quitman-s Lambert Utility,Charleston,Population served: 520,38622
South Quitman-west Crowder,Charleston,Population served: 182,38622
Town of Crowder,Crowder,Population served: 700,38622
Town of Falcon,Sledge,Population served: 167,38622
Town of Sledge,Sledge,Population served: 540,38622
West Lambert Water Association,Marks,Population served: 124,38622
Kwp Utility Company LLC,Robinsonville,Population served: 845,38626
North Tallahatchie W/a,"Enid, MS","Population served:3,850",38643
Charleston Utilities,"Charleston, MS","Population served:3,100",38643
Algoma Water Association,Algoma,"Population served: 6,409",38652
City of Pontotoc,Pontotoc,"Population served: 9,398",38652
East Pontotoc Water Association,Pontotoc,"Population served: 4,746",38652
Houlka-washington Ext,New Houlka,Population served: 642,38652
Mud Creek Water Association #1,Pontotoc,"Population served: 1,391",38652
Mud Creek Water Association #2,Pontotoc,Population served: 602,38652
Oak Hill Water Association,Pontotoc,"Population served: 4,287",38652
Randolph Water Association #1,Randolph,"Population served: 1,180",38652
Toccopola Water Association #2,Thaxton,"Population served: 1,713",38652
Town of Ecru,Ecru,"Population served: 2,000",38652
Town of Sherman,Sherman,Population served: 697,38652
Troy Water Association,Pontotoc,"Population served: 1,481",38652
City of Water Valley,"Water Valley, MS","Population served:3,392",38658
Alcorn W/a #1-indian Springs,Corinth,"Population served: 6,909",38683
Alcorn W/a #2-biggersville,Corinth,"Population served: 1,708",38683
City of Corinth,Glen,"Population served: 16,000",38683
Farmington Water Association,Corinth,"Population served: 6,724",38683
Kossuth W/a #2-bethlehem,Kossuth,"Population served: 1,072",38683
Kossuth W/a #3-pine Mountain,Kossuth,"Population served: 5,755",38683
Prentiss-alcorn Water Association,Rienzi,"Population served: 2,300",38683
Town of Rienzi,Rienzi,Population served: 921,38683
Black Bayou Water Association,Glen Allan,"Population served: 4,493",38701
City of Greenville,Greenville,"Population served: 31,517",38701
City of Greenville (airbase),Greenville,Population served: 25,38701
City of Hollandale,Hollandale,"Population served: 2,702",38701
City of Leland,Leland,"Population served: 4,500",38701
Glen Allan Water Association,Glen Allan,Population served: 603,38701
Golding Acres Water Association,Greenville,Population served: 87,38701
Raskin Enterprises LLC-delta Village Mobile Home Park,Leland,Population served: 580,38701
Swiftwater Dev Association Inc.,Glen Allan,Population served: 734,38701
Town of Arcola,Arcola,Population served: 546,38701
Town of Metcalfe,Metcalfe,"Population served: 1,067",38701
Wayside Water Association,Glen Allan,"Population served: 1,674",38701
Winterville Water Association,Greenville,Population served: 90,38701
Boyle-skene W/a #2,Boyle,"Population served: 1,042",38720
Boyle-skene W/a#3,Boyle,"Population served: 1,426",38720
Boyle-skene Water Association,Boyle,Population served: 818,38720
Boyle-skene-benoit,Boyle,Population served: 401,38720
City of Cleveland,Cleveland,"Population served: 13,000",38720
City of Mound Bayou,Mound Bayou,"Population served: 2,025",38720
City of Rosedale,Rosedale,"Population served: 1,873",38720
City of Shelby,Shelby,"Population served: 2,035",38720
Deeson Roundlake #2,Cleveland,Population served: 184,38720
Deeson-roundlake Water Corporation,Cleveland,Population served: 195,38720
Delta State University,Cleveland,"Population served: 3,200",38720
Lamont Water Corporation,Greenville,Population served: 110,38720
North Bolivar W/a,Boyle,Population served: 686,38720
Scott Combined Water & Sewer D,Scott,Population served: 150,38720
Symonds Water Association,Pace,Population served: 108,38720
Town of Alligator,Alligator,Population served: 210,38720
Town of Benoit,Benoit,Population served: 498,38720
Town of Beulah,Beulah,Population served: 432,38720
Town of Boyle,Boyle,Population served: 650,38720
Town of Duncan,Duncan,Population served: 423,38720
Town of Gunnison,Gunnison,Population served: 537,38720
Town of Merigold,Merigold,Population served: 552,38720
Town of Pace,Pace,Population served: 278,38720
Town of Renova,Renova,"Population served: 1,568",38720
Town of Shaw,Shaw,"Population served: 1,921",38720
Town of Winstonville,Winstonville,Population served: 500,38720
City of Belzoni,Belzoni,"Population served: 4,406",38721
City of Rolling Fork,Rolling Fork,"Population served: 2,143",38721
Delta City Water Association,Delta City,Population served: 253,38721
Humphreys Co-tchula Lake #7,Belzoni,Population served: 182,38721
Humphreys County W/a #1-midnight,Belzoni,Population served: 527,38721
Humphreys County W/a #2-brooklyn,Belzoni,Population served: 220,38721
Humphreys County W/a #3-jaketown,Belzoni,Population served: 696,38721
Humphreys County W/a #5-woodyard,Belzoni,Population served: 42,38721
Humphreys County W/a #6-gooden Lak,Belzoni,Population served: 775,38721
Town of Anguilla,Anguilla,Population served: 907,38721
Town of Cary,Cary,Population served: 420,38721
Town of Isola,Isola,Population served: 713,38721
Town of Louise,Louise,Population served: 872,38721
Town of Silver City,Silver City,Population served: 337,38721
Truelight Redevelopment Grp #2,Anguilla,Population served: 541,38721
City of Indianola,"Indianola, MS","Population served:10,683",38732
Ms State Penitentiary-mn Ln,"Parchman, MS","Population served:3,000",38732
City of Ruleville,"Ruleville, MS","Population served:3,000",38732
Americas Catch The Farm,Itta Bena,Population served: 185,38736
Big Yeager Water Association,Drew,Population served: 270,38736
Blue Lake Water Association Inc.,Itta Bena,Population served: 270,38736
City of Drew,Drew,"Population served: 2,349",38736
City of Greenwood,Greenwood,"Population served: 16,000",38736
City of Itta Bena,Itta Bena,"Population served: 2,049",38736
City of Schlater,Greenwood,Population served: 322,38736
City of Schlater-(p D Plant),Greenwood,Population served: 108,38736
East Leflore Water & Sewer Dst,Greenwood,"Population served: 5,279",38736
Fmh Water Association #1,Shaw,"Population served: 2,778",38736
Minter City Water & Sewer,Schlater,Population served: 555,38736
Morgan City Water & Sewer Association,Morgan City,Population served: 300,38736
Ms Valley State University,Itta Bena,"Population served: 2,250",38736
Phillipston Water Association,Sidon,Population served: 94,38736
Rome Water System,Rome,Population served: 204,38736
So Sunflower W/a-indianola,Inverness,Population served: 245,38736
So. Sunflower W/a-inverness,Inverness,Population served: 887,38736
Sunflower Water Association,Merigold,Population served: 468,38736
Town of Doddsville,Doddsville,Population served: 215,38736
Town of Inverness,Inverness,"Population served: 1,019",38736
Town of Moorhead,Moorhead,"Population served: 2,300",38736
Town of Sidon,Sidon,Population served: 500,38736
Town of Sunflower,Sunflower,"Population served: 1,007",38736
"Blue Cane, Cowart & Tippo W/a.",Charleston,"Population served: 1,700",38737
Brazil-sumner Water Association,Sumner,Population served: 290,38737
Cascilla Water Association,Charleston,Population served: 798,38737
East Charleston Water Association,Charleston,Population served: 197,38737
Paynes Water Association,Charleston,Population served: 543,38737
Philipp Water Association,Schlater,Population served: 552,38737
South Quitman-east Tutwiler,Charleston,Population served: 39,38737
South Quitman-south Tutwiler,Charleston,Population served: 94,38737
Town of Sumner,Sumner,Population served: 316,38737
Town of Tutwiler,Tutwiler,"Population served: 3,500",38737
Town of Webb,Webb,Population served: 657,38737
Village of Glendora,Glendora,Population served: 161,38737
West Tallahatchie Utility Association,Webb,Population served: 712,38737
Tallula Utility District,Rolling Fork,Population served: 280,38745
Town of Mayersville,Mayersville,Population served: 725,38745
Valley Park W/a,Tutwiler,Population served: 559,38745
City of Tupelo,"Tupelo, MS","Population served:35,000",38801
Town of Saltillo,"Saltillo, MS","Population served:5,910",38801
City of Fulton,"Fulton, MS","Population served:8,248",38804
Mooreville-richmond W/a #1,"Mooreville, MS","Population served:3,801",38804
Old Union Water System,"Okolona, MS","Population served:3,685",38804
Cason Water Association,Nettleton,"Population served: 4,414",38821
City of Amory,Amory,"Population served: 9,250",38821
Coontail Water Association,Aberdeen,"Population served: 1,130",38821
Gaines-trace Water Association,Smithville,"Population served: 1,250",38821
Hamilton Water District,Hamilton,"Population served: 3,846",38821
Quincy Water Association #1,Amory,"Population served: 3,371",38821
Quincy Water Association #2,Amory,"Population served: 1,209",38821
Town of Aberdeen,Aberdeen,"Population served: 6,504",38821
Town of Hatley,Amory,"Population served: 1,830",38821
Town of Smithville,Smithville,"Population served: 1,816",38821
Village of Gattman,Gattman,"Population served: 1,513",38821
Wren W/a,Nettleton,"Population served: 2,999",38821
Booneville Water Department,"Booneville, MS","Population served:9,000",38824
Wheeler-frankstown Water Association,"Wheeler, MS","Population served:3,823",38824
Big V Water Association,"Booneville, MS","Population served:3,656",38824
City of Iuka,Iuka,"Population served: 7,764",38827
Dennis Water Association,Dennis,"Population served: 2,895",38827
Short Coleman Park-nasa Plant,Iuka,"Population served: 1,422",38827
Short-coleman Park Water Association #2,Iuka,Population served: 191,38827
Short-coleman Park Water Association #3,Iuka,"Population served: 2,806",38827
Tishomingo County Water District,Iuka,"Population served: 2,370",38827
Town of Belmont,Belmont,"Population served: 2,021",38827
Town of Burnsville,Burnsville,"Population served: 1,054",38827
Town of Golden Water Department,Golden,"Population served: 1,695",38827
Town of Tishomingo,Tishomingo,Population served: 748,38827
Walker Switch Water Association,Iuka,Population served: 969,38827
Blackland Water Association,Bonneville,"Population served: 1,103",38829
Holcut-cairo Water Association,Burnsville,"Population served: 2,489",38829
Ingram Water Association,Baldwyn,Population served: 728,38829
New Candler Water Association,Booneville,"Population served: 1,483",38829
New Site Water Association,New Site,"Population served: 1,500",38829
Thrasher Water Association,Booneville,"Population served: 1,668",38829
Town of Baldwyn,Baldwyn,"Population served: 3,191",38829
Town of Jumpertown,Booneville,"Population served: 1,300",38829
Town of Marietta,Marietta,Population served: 784,38829
Big Creek Water Association,Big Creek,Population served: 950,38839
City of Bruce,Bruce,"Population served: 3,089",38839
City of Calhoun City,Calhoun City,"Population served: 1,774",38839
Cross-roads Water Association,Calhoun City,"Population served: 1,318",38839
Duncan Hill Water Supply,Calhoun City,Population served: 353,38839
Macedonia Water Association,Calhoun City,Population served: 576,38839
Mount Comfort W/a,Bruce,"Population served: 1,055",38839
Mount Comfort W/a-banner,Bruce,"Population served: 1,479",38839
Mount Comfort W/a-Mount Moriah,Bruce,Population served: 915,38839
Mount Comfort W/a-sarepta,Bruce,"Population served: 1,491",38839
New Liberty Water Association,Vardaman,Population served: 455,38839
Poplar Springs W/a #1,Vardaman,Population served: 627,38839
Poplar Springs W/a #2,Vardaman,Population served: 591,38839
Slate Springs Water Association,Calhoun City,Population served: 334,38839
Town of Derma,Derma,"Population served: 1,025",38839
Town of Pittsboro,Pittsboro,"Population served: 1,224",38839
Town of Vardaman,Vardaman,"Population served: 1,316",38839
Dorsey Water Association,Fulton,"Population served: 2,336",38843
Houston-palestine Water Association,Baldwyn,"Population served: 1,541",38843
N. E. Ms. Regional WS,Tupelo,Population served: 25,38843
Ne Itawamba W/a #1-ridge,Tremont,"Population served: 2,302",38843
Ne Itawamba W/a #2-salem,Tremont,"Population served: 1,872",38843
Tombigbee W/a,Mantachie,"Population served: 1,518",38843
Town of Mantachie,Mantachie,"Population served: 2,036",38843
Town of Tremont,Tremont,Population served: 984,38843
City of Houston,"Houston, MS","Population served:3,623",38850
Atlanta Water System Inc.,Calhoun City,Population served: 700,38851
Ccm Water Association,Okolona,Population served: 359,38851
City of Okolona,Okolona,"Population served: 2,840",38851
East Chickasaw W/a #1,Okolona,"Population served: 1,300",38851
East Chickasaw W/a #2,Okolona,"Population served: 1,138",38851
Houlka-houston W/a,Houston,"Population served: 1,450",38851
Southeast Chickasaw W/a #1,Houston,"Population served: 1,800",38851
Sparta Water Association #1,Woodland,"Population served: 2,418",38851
Thorn Water Association,Houston,"Population served: 1,679",38851
Town of New Houlka,New Houlka,"Population served: 1,707",38851
Brewer Water Association,Shannon,"Population served: 1,000",38857
Burleson Mobile Home Park,Tupelo,Population served: 184,38857
City of Nettleton,Nettleton,"Population served: 1,992",38857
City of Verona,Verona,"Population served: 3,250",38857
City Point Water Association,Plantersville,"Population served: 2,751",38857
Mooreville Richmond #3,Mooreville,"Population served: 3,273",38857
Mooreville-richmond W/a #2,Mooreville,"Population served: 3,157",38857
North Lee W/a #1-barnes Crosng,Saltillo,"Population served: 2,545",38857
North Lee W/a #2-birmingham Rd.,Saltillo,"Population served: 1,690",38857
North Lee W/a #4-macedonia,Saltillo,"Population served: 1,186",38857
North Lee W/a #5-red Hill,Saltillo,Population served: 278,38857
North Lee W/a-auburn System #1,Saltillo,Population served: 996,38857
North Lee W/a-beech Springs,Saltillo,"Population served: 2,465",38857
North Lee W/a-hushpuppy,Saltillo,Population served: 458,38857
Palmetto W/a,Tupelo,"Population served: 1,800",38857
Town of Guntown,Guntown,"Population served: 3,347",38857
Town of Plantersville,Plantersville,"Population served: 1,152",38857
Town of Shannon,Shannon,"Population served: 2,043",38857
City of Grenada,"Grenada, MS","Population served:12,761",38901
G T & Y Water District Inc.,"Grenada, MS","Population served:3,672",38901
Pelucia Rural W/a #2-grav Hill,"Mccarley, MS","Population served:3,141",38901
Black Hawk Water Association #1,Coila,Population served: 408,38917
Mccarley Water Association Inc.,Mccarley,Population served: 655,38917
Town of Carrollton,Carrollton,"Population served: 1,147",38917
Town of North Carrollton,North Carrollton,"Population served: 3,246",38917
Town of Vaiden,Vaiden,"Population served: 2,426",38917
Grenada County W/s-girl Scout,Grenada,"Population served: 2,384",38920
Grenada County W/s-mondy Rd./elliot,Grenada,"Population served: 1,930",38920
Grenada Ind Park & Airport Water,Grenada,"Population served: 1,990",38920
Grenada-bogue Basin/gore Sprgs,Grenada,"Population served: 1,869",38920
Grenada-bogue Basin/holcomb,Grenada,"Population served: 1,826",38920
Poor House W/a #1,Holcomb,"Population served: 2,785",38920
Poor House W/a #2,Holcomb,Population served: 667,38920
Youngs WS District #1-dividing R,Coffeeville,Population served: 388,38920
Youngs WS District #2-youngs System,Coffeeville,Population served: 842,38920
Billys Creek Rural W/a,Water Valley,"Population served: 1,532",38922
Cypress Creek Rural W/a #2,Coffeeville,Population served: 398,38922
Cypress Creek Rural Water Association,Coffeeville,Population served: 322,38922
East End Water Association,Coffeeville,Population served: 414,38922
Enid Lake Estates,Batesville,Population served: 196,38922
Jeff Davis W/a Inc.,Water Valley,"Population served: 1,286",38922
Otuckolofa Water Association,Water Valley,Population served: 354,38922
Tillatoba Water Association,Tillatoba,"Population served: 1,017",38922
Town of Coffeeville,Coffeeville,Population served: 907,38922
Town of Oakland,Oakland,Population served: 586,38922
Tri-lakes Water Association-central,Water Valley,Population served: 407,38922
Tri-lakes Water Association-east,Water Valley,Population served: 304,38922
Tri-lakes Water Association-west,Water Valley,"Population served: 1,059",38922
Yalobusha Water/sewer District #1,Water Valley,"Population served: 1,252",38922
Yalobusha Water/sewer District #2,Water Valley,Population served: 472,38922
City of Durant,"Durant, MS","Population served:2,932",38924
City of Winona,"Winona, MS","Population served:5,043",38925
City of Eupora,"Eupora, MS","Population served:5,166",38925
51-55 Water Association,Winona,Population served: 486,38967
Eskridge-rose Hill W/a,Duck Hill,Population served: 200,38967
Hays Creek W/a - Alva,Winona,Population served: 695,38967
Hays Creek W/a-legion Lake Rd.,Winona,Population served: 75,38967
Hays Creek W/a-lodi,Winona,Population served: 431,38967
Hays Creek W/a-minerva,Winona,Population served: 550,38967
Hays Creek W/a-minerva #2,Winona,Population served: 652,38967
Hays Creek W/a-mission Road,Winona,Population served: 108,38967
Hays Creek W/a-new Liberty,Winona,Population served: 183,38967
North District 1 Water Association,Winona,Population served: 752,38967
Poplar Creek Water Association,Ethel,Population served: 592,38967
South Winona Water Association,Winona,Population served: 855,38967
Stewart Water Assc #2,Stewart,Population served: 346,38967
Stewart Water Association,Stewart,Population served: 351,38967
Town of Duck Hill,Duck Hill,Population served: 732,38967
Town of Kilmichael,Kilmichael,"Population served: 1,164",38967
Casey Jones Water Association,Vaughan,"Population served: 1,112",39039
Central Yazoo #1 Fletchers Ch.,Yazoo City,"Population served: 2,523",39039
Central Yazoo #2,Yazoo City,Population served: 582,39039
Central Yazoo #3 Mechanicsbrg,Yazoo City,"Population served: 3,122",39039
Central Yazoo #4-benton,Yazoo City,"Population served: 1,393",39039
Central Yazoo W/a #5,Yazoo City,"Population served: 2,949",39039
City of Yazoo City,Yazoo City,"Population served: 10,987",39039
Hilton Heights Water Association #1,Yazoo City,"Population served: 1,342",39039
Lake City Water Association-east,Yazoo City,Population served: 916,39039
Lake City Water Association-west,Yazoo City,Population served: 916,39039
Midway W/a #1,Benton,Population served: 600,39039
Midway W/a #2,Benton,Population served: 510,39039
Midway W/a #3,Benton,Population served: 790,39039
Renshaw Water Association,Yazoo City,Population served: 406,39039
Town of Bentonia,Bentonia,Population served: 500,39039
Town of Eden,Yazoo City,Population served: 203,39039
Town of Satartia,Satartia,Population served: 61,39039
City of Clinton,Clinton,"Population served: 25,000",39041
City of Jackson,Jackson,"Population served: 156,959",39041
City of Raymond,Raymond,"Population served: 2,894",39041
Eastside Water Association,Terry,Population served: 826,39041
Hinds County Detention Center,Clinton,Population served: 800,39041
Mount Olive Water Association,Bolton,"Population served: 1,003",39041
North Hinds W/a #1-brownsville,Flora,"Population served: 4,110",39041
North Hinds W/a #2-chapel Hill,Flora,"Population served: 1,536",39041
North Hinds W/a #5-limekiln,Flora,Population served: 660,39041
North Hinds W/a #6-shepherd Hills,Flora,"Population served: 2,358",39041
Pocahontas Water Association,Jackson,Population served: 73,39041
Reedtown Water Association,Utica,"Population served: 5,040",39041
South Central Water Assn,Raymond,"Population served: 11,930",39041
South Terry Water Association,Terry,Population served: 568,39041
St. Thomas Water Association,Bolton,Population served: 500,39041
Town of Bolton,Bolton,Population served: 640,39041
Town of Edwards,Edwards,"Population served: 1,980",39041
Town of Terry,Terry,"Population served: 1,189",39041
Town of Utica,Utica,Population served: 856,39041
City of Brandon,"Brandon, MS","Population served:27,627",39042
City of Pearl,"Pearl, MS","Population served:26,000",39042
City of Flowood,"Flowood, MS","Population served:29,962",39042
PRVWSD-Pelahatchie Bay,"Ridgeland, MS","Population served:10,878",39042
City of Richland,"Richland, MS","Population served:7,000",39042
Fannin Water Association-north,"Brandon, MS","Population served:6,046",39044
Okatoma Water Association #2,"Mize, MS","Population served:6,207",39044
Town of Florence,"Florence, MS","Population served:5,555",39044
Greenfield Water Association,"Pearl, MS","Population served:5,068",39044
City of Flowood - Noranco,"Flowood, MS","Population served:3,837",39044
Bear Creek W/A-West,Canton,"Population served: 24,671",39045
Bear Creek WA - East,Canton,"Population served: 14,243",39045
Big Black W/a-camden,Canton,"Population served: 1,183",39045
Big Black Water Association,Canton,"Population served: 1,122",39045
Cameron Community Water System,Pickens,Population served: 465,39045
City of Canton,Canton,"Population served: 16,872",39045
City of Madison,Madison,"Population served: 16,135",39045
City of Ridgeland,Ridgeland,"Population served: 24,047",39045
Cmu - Lake Caroline,Canton,"Population served: 5,066",39045
East Madison Water Association-west,Canton,"Population served: 7,265",39045
Lake Lorman Utility District,Madison,Population served: 583,39045
Prvwsd-main Harbor,Ridgeland,"Population served: 1,456",39045
Prvwsd-twin Harbor,Ridgeland,"Population served: 1,845",39045
Tougaloo College,Tougaloo,Population served: 534,39045
Town of Flora #1,Flora,"Population served: 2,189",39045
West Madison Utility District,Flora,"Population served: 1,287",39045
Beulah Hubbard Water Association,Union,"Population served: 2,197",39057
C & C W/a,Forest,"Population served: 1,584",39057
Central W/a-arlington,Philadelphia,"Population served: 1,399",39057
Central W/a-east Side,Philadelphia,"Population served: 6,306",39057
Central W/a-house,Philadelphia,"Population served: 3,115",39057
Central W/a-north Pearl River,Philadelphia,"Population served: 1,138",39057
Central W/a-southwest,Philadelphia,"Population served: 5,206",39057
City of Forest,Forest,"Population served: 5,987",39057
City of Morton,Morton,"Population served: 7,000",39057
City of Newton,Newton,"Population served: 3,373",39057
City of Philadelphia,Philadelphia,"Population served: 7,477",39057
City of Union,Union,"Population served: 3,900",39057
Duffee Water Association,Little Rock,"Population served: 1,710",39057
H & H Water System Inc.,Forest,"Population served: 2,967",39057
High Hill Water Association,Forest,Population served: 600,39057
Homestead Water Association,Morton,"Population served: 1,199",39057
Homewood Water Association,Forest,"Population served: 1,795",39057
L & F Water Association,Morton,"Population served: 1,518",39057
Lake Water Works,Lake,Population served: 500,39057
North Decatur W/a #1,Decatur,"Population served: 2,700",39057
Sebastopol Water Association,Sebastopol,"Population served: 5,950",39057
South Newton Rural W/a #1,Newton,"Population served: 2,415",39057
South Newton Rural W/a #2,Newton,Population served: 306,39057
South Newton Rural W/a #4,Newton,Population served: 666,39057
Steele-ringgold W/a #1,Forest,"Population served: 3,336",39057
Steele-ringgold W/a #2,Forest,"Population served: 3,174",39057
